CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Razao_Social;CNPJ;Tipo_Sociedade;Descricao_Atividades;Pais_Sede;UF_Sede;Municipio_Sede;Participacao_Emissor;Possui_Registro_CVM;Codigo_CVM;Razao_Aquisicao_Manutencao;Data_Valor_Mercado;Data_Valor_Contabil;Valor_Mercado;Valor_Contabil
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792951;Ventos de São Vitorino Energias Renováveis SA;15674425000153;;;;;;100.00000000;;;;;;;
00.743.065/0001-27;2024-12-31;2;137996;LITEL PARTICIPACOES S.A.;788536;Vale S.A.;33592510000154;;;;;;1.46000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814071;AME DIGITAL BRASIL INSTITUIÇÃO DE PAGAMENTO LTDA.;32778350000170;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814072;AME HOLDING LTDA.;40208827000100;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814073;AME PAY CAYMAN LTD.;35153652000140;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814074;Ame Pay Delaware Holding LLC;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814075;AMERICANAS DELIVERY TECNOLOGIA LTDA.;27815074000132;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814076;AMERICANAS LUX;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814077;AUCHAL INVESTMENTS;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814078;B2W DIGITAL LUX SARL - EM RECUPERAÇÃO JUDICIAL;39850361000162;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814079;B2W Rental Ltda.;09114718000183;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814080;BIT Capital S.A.;29079725000107;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814081;BIT SERVICES INOVAÇÃO E TECNOLOGIA LTDA.;03789968000137;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814082;BWU Comércio e Entretenimento S.A.;00019388000172;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814083;CHEYNEY FINANCIAL;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814084;CLICK - RODO ENTREGAS LTDA.;15121491000953;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814085;COURRIEROS TRANSPORTES LTDA.;29386039000170;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814086;DIGITAL FINANCE PROMOTORA LTDA.;19179007000140;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814087;ECO LOGÍSTICA ENTREGAS SUSTENTÁVEIS LTDA.;22236389000101;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814088;ECOLIVERY COURRIEROS LTDA.;16890506000153;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814089;EXTRAFRUTI S/A - COMÉRCIO DE HORTIFRUTIGRANJEIROS;06175064000100;;;;;;10.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814090;Freijó Administração e Participações Ltda.;08596150000111;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814091;IMAGINARIUM FRANCHISING LTDA.;01232051000101;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814092;IMB Têxtil S.A.;58500398000105;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814093;JSM GLOBAL S.A.R.L. - EM RECUPERAÇÃO JUDICIAL;39332623000105;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814094;KLANIL SERVIÇES LTD;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814095;LOUISE HOLDINGS LIMITED LTD;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814096;MONE GESTÃO DE FRANQUIAS E PARTICIPAÇÕES LTDA.;12142614000197;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814097;Nexoos do Brasil Gestão de Ativos Ltda.;27266759000177;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814098;Nexoos do Brasil Tecnologia e Serviços Ltda.;23265773000103;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814099;QSM Distribuidora e Logística Ltda.;08060852000186;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814100;ST GLOBAL SOURCING HK;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814101;ST IMPORTAÇÕES LTDA. - EM RECUPERAÇÃO JUDICIAL;02867220000142;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814102;Submarino Finance Promotora de Crédito Ltda.;07897468000170;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814103;SuperNow Portal e Serviços de Internet Ltda.;23559907000190;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814104;Uni.co Comércio S/A;00399603000108;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814105;UNI.CO HONG KONG;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814106;Uni.co S.A.;15825887000124;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814107;MESA EXPRESS SERVIÇO DE INFORMAÇÃO NA INTERNET S.A.;08778355000118;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814108;ST SHENZHEN;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814109;AMERICANAS LOCAL S.A.;42538886000171;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814110;IF VENTURES LTDA.;48962835000159;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814111;UNI.CO SHENZHEN;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;10;142023;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;814112;PARATI CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;03311443000191;;;;;;100.00000000;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813258;Alsol Energias Renováveis S/A;15483161000150;;;;;;89.66871800;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813259;Denerge Desenvolvimento Energético S/A;45661048000189;;;;;;99.97579000;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813260;Dinâmica Direitos Creditórios;17883437000113;;;;;;99.99994900;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813261;Energisa Comercializadora de Energia Ltda.;07685694000197;;;;;;99.99998000;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813262;Energisa Acre - Distribuidora de Energia S/A;04065033000170;;;;;;99.36573400;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813263;Energisa Geração - Usina Mauricio S/A;13007568000186;;;;;;99.99998500;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813264;Energisa Geração Central Eólica Alecrim S/A;20429602000176;;;;;;99.99919800;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813265;Energisa Geração Central Eólica Mandacaru S/A;20429618000189;;;;;;99.99919200;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813266;Energisa Geração Central Eólica Umbuzeiro Muquim S/A;20429578000175;;;;;;99.99919000;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813267;Energisa Geração Central Solar Coremas S/A;19840715000180;;;;;;99.99991800;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813268;Energisa Geração Central Solar Rio do Peixe I S/A;32642150000195;;;;;;99.99999900;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813269;Energisa Geração Central Solar Rio do Peixe II S/A;32642143000193;;;;;;99.99999800;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813270;Energisa Geração Eólica Boa Esperança S/A;20429640000129;;;;;;99.99918900;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813271;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGISA S/A;19527639000158;;;;;;100.00000000;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813272;Energisa Paraíba - Distribuidora de Energisa S/A;09095183000140;;;;;;100.00000000;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813273;ENERGISA PARTICIPACOES MINORITARIAS S.A;21655649000110;;;;;;72.06999000;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813274;Energisa Planejamento e Corretagem de Seguros;32328817000180;;;;;;58.26212000;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813275;Energisa Rondônia - Distribuidora de Energia S/A;05914650000166;;;;;;99.23530500;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813276;Energisa Sergipe - Distribuidora de Energisa S/A;13017462000163;;;;;;100.00000000;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813277;Energisa Serviços Aéreos de Aeroinspeção;03575868000108;;;;;;99.99895600;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813278;Energisa Soluções S/A;07115880000190;;;;;;100.00000000;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813279;Energisa Transmissão de Energia S/A;28201130000101;;;;;;99.99999900;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813280;Energisa Amazonas Transmissora de Energia S/A;34025997000156;;;;;;0.00000400;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813281;ENERGISA TOCANTINS TRANSMISSORA DE ENERGIA II S/A;34025976000130;;;;;;0.00001400;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813282;Parque Eólico Sobradinho Ltda.;10744716000157;;;;;;99.99999900;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813283;Voltz Capital S/A;35905872000183;;;;;;99.99999900;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813284;ENERGISA GERAÇÃO CENTRAL EÓLICA MARAVILHA I S/A;41941646000150;;;;;;0.01638300;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813285;ENERGISA GERAÇÃO CENTRAL EÓLICA MARAVILHA II S/A;41917566000160;;;;;;0.01638300;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813286;ENERGISA GERAÇÃO CENTRAL EÓLICA MARAVILHA III S/A;41917544000108;;;;;;0.01638300;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813287;ENERGISA GERAÇÃO CENTRAL EÓLICA MARAVILHA IV S/A;41935467000100;;;;;;0.01638300;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813288;ENERGISA GERAÇÃO CENTRAL EÓLICA MARAVILHA V S/A;41941658000185;;;;;;0.01638300;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813289;Energisa Pará Transmissora de Energia I S/A;28091111000170;;;;;;0.00000100;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813290;Energisa Pará Transmissora de Energia II S/A;28201009000180;;;;;;0.00000400;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813291;Energisa Tocantins Transmissora de Energia S/A;32655445000104;;;;;;0.00000200;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813292;Energisa Goiás Transmissora de Energia I S/A;28092478000108;;;;;;100.00000000;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813293;NOVA GEMINI TRANSMISSAO DE ENERGIA S/A;46978841000179;;;;;;0.10000000;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813294;Rede Energia Participações S/A;61584140000149;;;;;;0.17956200;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813295;Energisa Mato Grosso - Distribuidora de Energia S/A;03467321000199;;;;;;0.18361000;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813296;ENERGISA BIOGÁS S/A;50643757000171;;;;;;99.90000000;;;;;;;
00.864.214/0001-06;2024-12-31;7;141912;ENERGISA S.A.;813297;ENERGISA DISTRIBUIÇÃO DE GÁS S/A;50643749000125;;;;;;100.00000000;;;;;;;
00.924.429/0001-75;2024-12-31;2;140568;FERROVIA CENTRO-ATLANTICA S.A.;804498;Consórcio Railnet;03432011000139;;;;;;29.93000000;;;;;;;
00.924.429/0001-75;2024-12-31;2;140568;FERROVIA CENTRO-ATLANTICA S.A.;804499;CONSORCIO DE ABASTECIMENTO ARAGUARI, CONTAGEM E PEDRO LEOPOLDO;47936751000188;;;;;;50.00000000;;;;;;;
01.027.058/0001-91;2024-12-31;10;142161;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;815780;CIELO USA, INC.;00000000000000;;;;;;100.00000000;;;;;;;
01.027.058/0001-91;2024-12-31;10;142161;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;815781;Cateno Gestão de Contas de Pagamento S.A.;20247380000170;;;;;;70.00000000;;;;;;;
01.027.058/0001-91;2024-12-31;10;142161;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;815782;Servinet Serviços Ltda;01416845000125;;;;;;99.99999100;;;;;;;
01.027.058/0001-91;2024-12-31;10;142161;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;815783;Stelo S.A;14625224000101;;;;;;99.99998000;;;;;;;
01.027.058/0001-91;2024-12-31;10;142161;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;815784;PAGGO SOLUÇÕES E MEIOS DE PAGAMENTO LTDA.;09311289000134;;;;;;50.00000000;;;;;;;
01.027.058/0001-91;2024-12-31;10;142161;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;815785;ALIANÇA PAGAMENTOS E PARTICIPAÇÕES LTDA.;20300867000170;;;;;;99.99998100;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812604;Companhia de Eletricidade do Estado Bahia - COELBA;15139629000194;;;;;;98.98000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812605;Companhia Energética de Pernambuco S.A. - CELPE;10835932000108;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812606;Companhia Energética do Rio Grande do Norte S.A. - COSERN;08324196000181;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812607;ELEKTRO REDES;02328280000197;;;;;;99.68000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812608;Afluente Transmissão de Energia Eletrica S.A.;10338320000100;;;;;;90.18000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812609;NEOENERGIA GUANABARA TRANSMISSÃO DE ENERGIA;28438913000103;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812610;NEOENERGIA LAGOS DOS PATOS TRANSMISSÃO DE ENERGIA;28439014000125;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812611;NEOENERGIA VALE DO ITAJAÍ TRANSMISSÃO DE ENERGIA;28443452000167;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812612;NC Energia S.A.;04023261000188;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812613;ELEKTRO COMERCIALIZADORA;01644193000186;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812614;TERMOPERNAMBUCO S/A;03795050000109;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812615;Itapebi Geração de Energia S.A.;02397080000196;;;;;;42.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812616;Geração CIII S.A.;08274591000105;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812617;Geração Céu Azul S.A.;09136819000155;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812618;Bahia Pequena Central Hidrelétrica S.A. - Bahia PCH II;09007286000101;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812619;Neoenergia Renováveis S.A.;12227426000161;;;;;;50.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812620;Força Eólica do Brasil I;18835669000169;;;;;;50.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812621;Força Eólica do Brasil II S.A.;12523923000107;;;;;;50.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812622;Elektro Renováveis do Brasil S.A.;09012586000189;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812623;ELEKTRO O&M;02041066000155;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812624;Neoenergia Serviços;04780652000147;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812625;Neoenergia Operação e Manutenção S.A.;05194137000148;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812626;Belo Monte Participações;11669068000184;;;;;;99.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812627;Neoenergia Investimentos S.A.;08773138000135;;;;;;99.99000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812628;ÁGUAS DE PEDRA;08768414000177;;;;;;51.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812629;EKTT 7 A SERVIÇOS DE TRANSMISSÃO DE ENERGIA ELÉTRICA SPE S.A. - EKTT 7;28438834000100;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812630;EKTT 8 A SERVIÇOS DE TRANSMISSÃO DE ENERGIA ELÉTRICA SPE S.A. - EKTT 8;28438899000148;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812631;EKTT 9 A SERVIÇOS DE TRANSMISSÃO DE ENERGIA ELÉTRICA SPE S.A. - EKTT 9;28438777000151;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812632;NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.;07522669000192;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812633;NEOENERGIA TRANSMISSORA 11 SPE S.A.;36257187000150;;;;;;100.00000000;;;;;;;
01.083.200/0001-18;2024-12-31;5;141823;NEOENERGIA S.A.;812634;NEOENERGIA TRANSMISSÃO S.A.;36257233000111;;;;;;50.00000000;;;;;;;
01.104.937/0001-70;2024-12-31;3;139871;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;802497;Eletronet S.A.;03052673000183;;;;;;49.00000000;;;;;;;
01.107.327/0001-20;2024-12-31;4;142006;BBM LOGÍSTICA S.A.;813928;Diálogo Logística Inteligente Ltda.;21930065000106;;;;;;100.00000000;;;;;;;
01.107.327/0001-20;2024-12-31;4;142006;BBM LOGÍSTICA S.A.;813929;Transeich Assessoria e Transportes S/A;88246251000100;;;;;;100.00000000;;;;;;;
01.107.327/0001-20;2024-12-31;4;142006;BBM LOGÍSTICA S.A.;813930;Translag Transporter e Logística Ltda.;06203406000239;;;;;;100.00000000;;;;;;;
01.107.327/0001-20;2024-12-31;4;142006;BBM LOGÍSTICA S.A.;813931;Translovato Logística Ltda.;03886858000193;;;;;;100.00000000;;;;;;;
01.107.327/0001-20;2024-12-31;4;142006;BBM LOGÍSTICA S.A.;813932;ITANAVE CENTRO LOGÍSTICO LTDA.;19813169000199;;;;;;95.00000000;;;;;;;
01.417.222/0001-77;2024-12-31;3;141908;MRS LOGISTICA S.A.;813183;ASSOCIAÇÃO GESTORA DA FERROVIA INTERNA DO PORTO DE SANTOS;50449414000170;;;;;;11.62000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813534;J040 - Empreendim Imob. Ltda.;34953961000132;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813535;Gafisa Propriedades Incorporacao Administracao S/A;08168657000174;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813536;Gafisa Rio Servicos Imobiliarios Ltda;39493510000183;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813537;Gafisa Spe 133 Empreendimentos Imobiliarios Ltda;14363523000107;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813538;Novum Directiones - Investimentos E Participacoes S/A;34861820000190;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813539;Flor Do Cais Empreendimentos Imobiliarios Ltda;41706884000181;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813540;Upcon 34 Empreendimentos Imobiliarios Spe Ltda;34164529000162;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813541;Upcon 33 Empreendimentos Imobiliarios Spe Ltda;33518766000111;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813542;DELFIM MOREIRA SPE - EMPREENDIMENTO IMOBILIARIO LTDA;36703145000104;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813543;Nuove Direzioni Spe - Empreendimentos Imobiliarios Ltda;35152014000105;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813544;Gafisa Spe 104 Empreendimentos Imobiliarios Ltda;11004776000104;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813545;Atriax Empreendimentos Imobiliarios Ltda;39495242000139;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813546;GDU LOTEAMENTOS LTDA;32415652000183;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813547;Plewades Empreendimentos Imobiliarios Ltda;39495136000155;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813548;Aurigal Empreendimentos Imobiliários Ltda;39495017000100;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813549;Lampes Empreendimentos Imobiliarios Ltda;41725014000150;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813550;Hugarias Empreendimentos Imobiliarios Ltda;38502268000102;;;;;;100.00000000;;;;;;;
01.545.826/0001-07;2024-12-31;5;141958;GAFISA S.A.;813551;Upcon 36 Empreendimentos Imobiliarios Spe Ltda;34637620000158;;;;;;100.00000000;;;;;;;
